Date,Team 1,FT,HT,Team 2
Fri Sep 11 2020,Aris,3-1,0-1,Lamia
Fri Sep 11 2020,PAOK,1-0,1-0,Larisa
Sat Sep 12 2020,OFI Crete,1-1,0-1,Panetolikos
Sun Sep 13 2020,Atromitos,0-2,0-0,Volos NFC
Sun Sep 13 2020,Asteras Tripolis,1-0,0-0,Panathinaikos
Fri Sep 18 2020,PAOK,1-1,0-0,Atromitos
Fri Sep 18 2020,Olympiakos,3-0,0-0,Asteras Tripolis
Sat Sep 19 2020,Panetolikos,0-2,0-0,AEK
Sun Sep 20 2020,Lamia,1-2,0-1,OFI Crete
Sun Sep 20 2020,Volos NFC,0-1,0-1,Aris
Sat Sep 26 2020,Volos NFC,0-0,0-0,PAOK
Sat Sep 26 2020,Olympiakos,2-0,0-0,Panetolikos
Sun Sep 27 2020,Aris,2-2,0-2,Giannina
Sun Sep 27 2020,OFI Crete,2-2,0-1,Atromitos
Sun Sep 27 2020,AEK,3-0,1-0,Lamia
Mon Sep 28 2020,Larisa,1-1,0-1,Panathinaikos
Sat Oct 3 2020,Panetolikos,1-1,0-1,Asteras Tripolis
Sun Oct 4 2020,Panathinaikos,0-1,0-1,Aris
Sun Oct 4 2020,Apollon,1-0,0-0,Larisa
Sun Oct 4 2020,PAOK,3-0,1-0,OFI Crete
Sun Oct 4 2020,Giannina,1-1,1-0,Olympiakos
Sun Oct 4 2020,Atromitos,1-0,1-0,AEK
Mon Oct 5 2020,Lamia,1-2,0-1,Volos NFC
Sat Oct 17 2020,Volos NFC,2-1,0-1,Giannina
Sat Oct 17 2020,Aris,1-0,1-0,Apollon
Sat Oct 17 2020,Olympiakos,4-0,0-0,Atromitos
Sun Oct 18 2020,OFI Crete,2-2,1-0,Panathinaikos
Sun Oct 18 2020,Larisa,1-3,0-1,Asteras Tripolis
Sun Oct 18 2020,AEK,1-1,1-0,PAOK
Mon Oct 19 2020,Lamia,0-0,0-0,Panetolikos
Wed Oct 21 2020,Apollon,1-2,0-2,Giannina
Sat Oct 24 2020,Panathinaikos,1-1,0-0,Volos NFC
Sun Oct 25 2020,Asteras Tripolis,1-0,0-0,OFI Crete
Sun Oct 25 2020,Giannina,0-1,0-1,AEK
Mon Oct 26 2020,Atromitos,2-0,1-0,Panetolikos
Sat Oct 31 2020,Olympiakos,2-0,0-0,Apollon
Sat Oct 31 2020,Atromitos,0-2,0-1,Giannina
Sat Oct 31 2020,Volos NFC,1-1,0-0,Larisa
Sat Oct 31 2020,Lamia,0-2,0-1,Panathinaikos
Sun Nov 1 2020,Aris,1-0,0-0,Asteras Tripolis
Sun Nov 1 2020,Panetolikos,1-3,0-1,PAOK
Sun Nov 1 2020,AEK,2-1,1-1,OFI Crete
Tue Nov 3 2020,Panathinaikos,1-0,1-0,Apollon
Wed Nov 4 2020,Giannina,1-2,0-0,Larisa
Sat Nov 7 2020,Giannina,0-0,0-0,Panetolikos
Sat Nov 7 2020,Panathinaikos,0-1,0-0,Atromitos
Sun Nov 8 2020,OFI Crete,0-2,0-0,Olympiakos
Sun Nov 8 2020,Apollon,1-3,0-1,PAOK
Sat Nov 21 2020,Lamia,2-2,0-1,Asteras Tripolis
Sat Nov 21 2020,Atromitos,2-2,1-1,Apollon
Sat Nov 21 2020,Olympiakos,1-0,1-0,Panathinaikos
Sun Nov 22 2020,AEK,4-1,0-0,Larisa
Sun Nov 22 2020,Panetolikos,0-1,0-1,Aris
Sun Nov 22 2020,PAOK,2-1,0-1,Giannina
Mon Nov 23 2020,Volos NFC,1-4,0-1,OFI Crete
Wed Nov 25 2020,Asteras Tripolis,0-0,0-0,Apollon
Sat Nov 28 2020,Larisa,0-0,0-0,Atromitos
Sat Nov 28 2020,Aris,1-2,0-1,Olympiakos
Sun Nov 29 2020,Panathinaikos,2-1,2-0,Panetolikos
Sun Nov 29 2020,OFI Crete,2-1,1-1,Giannina
Sun Nov 29 2020,Lamia,0-2,0-1,PAOK
Sun Nov 29 2020,Asteras Tripolis,1-2,1-1,AEK
Mon Nov 30 2020,Apollon,3-3,1-0,Volos NFC
Wed Dec 2 2020,Larisa,0-3,0-1,Aris
Sat Dec 5 2020,Atromitos,2-2,1-0,Aris
Sat Dec 5 2020,Olympiakos,4-1,1-1,Volos NFC
Sun Dec 6 2020,OFI Crete,0-2,0-1,Apollon
Sun Dec 6 2020,Giannina,2-0,1-0,Lamia
Sun Dec 6 2020,PAOK,2-0,0-0,Asteras Tripolis
Sun Dec 6 2020,AEK,1-2,0-2,Panathinaikos
Mon Dec 7 2020,Panetolikos,2-1,1-0,Larisa
Wed Dec 9 2020,Asteras Tripolis,1-1,1-0,Volos NFC
Sat Dec 12 2020,Larisa,0-1,0-0,OFI Crete
Sat Dec 12 2020,Panathinaikos,2-0,1-0,Giannina
Sun Dec 13 2020,Lamia,0-6,0-3,Olympiakos
Sun Dec 13 2020,Apollon,3-4,1-3,AEK
Sun Dec 13 2020,Volos NFC,0-0,0-0,Panetolikos
Sun Dec 13 2020,Aris,1-0,1-0,PAOK
Mon Dec 14 2020,Asteras Tripolis,2-0,1-0,Atromitos
Wed Dec 16 2020,AEK,1-1,0-0,Olympiakos
Sat Dec 19 2020,Panetolikos,0-1,0-1,Apollon
Sat Dec 19 2020,OFI Crete,0-3,0-2,Aris
Sun Dec 20 2020,Olympiakos,5-1,2-1,Larisa
Sun Dec 20 2020,PAOK,2-1,1-1,Panathinaikos
Mon Dec 21 2020,Giannina,2-2,1-1,Asteras Tripolis
Mon Dec 21 2020,AEK,2-2,1-2,Volos NFC
Sun Jan 3 2021,Panathinaikos,0-0,0-0,Asteras Tripolis
Sun Jan 3 2021,Panetolikos,2-1,0-0,OFI Crete
Sun Jan 3 2021,Giannina,1-3,1-1,Apollon
Sun Jan 3 2021,Larisa,1-1,0-0,PAOK
Sun Jan 3 2021,Olympiakos,3-0,1-0,AEK
Mon Jan 4 2021,Volos NFC,1-0,1-0,Atromitos
Mon Jan 4 2021,Lamia,2-0,2-0,Aris
Wed Jan 6 2021,Apollon,0-1,0-1,Panathinaikos
Wed Jan 6 2021,AEK,1-0,1-0,Panetolikos
Wed Jan 6 2021,Larisa,0-0,0-0,Giannina
Wed Jan 6 2021,Asteras Tripolis,0-4,0-2,Olympiakos
Thu Jan 7 2021,Aris,2-0,1-0,Volos NFC
Thu Jan 7 2021,OFI Crete,2-0,1-0,Lamia
Thu Jan 7 2021,Atromitos,3-2,0-1,PAOK
Sat Jan 9 2021,Panetolikos,1-2,0-1,Olympiakos
Sun Jan 10 2021,PAOK,3-1,1-1,Volos NFC
Sun Jan 10 2021,Apollon,0-1,0-1,Asteras Tripolis
Sun Jan 10 2021,Atromitos,0-0,0-0,OFI Crete
