Date,Team 1,FT,HT,Team 2
Sat Sep 12 2020,Barrow,1-1,1-0,Stevenage
Sat Sep 12 2020,Bolton,0-1,0-0,Forest Green
Sat Sep 12 2020,Bradford,0-0,0-0,Colchester
Sat Sep 12 2020,Cambridge,3-0,2-0,Carlisle
Sat Sep 12 2020,Cheltenham,1-2,1-0,Morecambe
Sat Sep 12 2020,Mansfield,0-0,0-0,Tranmere
Sat Sep 12 2020,Oldham,0-1,0-0,Leyton Orient
Sat Sep 12 2020,Port Vale,2-0,1-0,Crawley Town
Sat Sep 12 2020,Salford,2-2,1-2,Exeter
Sat Sep 12 2020,Scunthorpe,1-1,0-1,Newport County
Sat Sep 12 2020,Southend,0-4,0-2,Harrogate
Sat Sep 12 2020,Walsall,1-0,0-0,Grimsby
Sat Sep 19 2020,Carlisle,2-0,2-0,Southend
Sat Sep 19 2020,Colchester,2-0,1-0,Bolton
Sat Sep 19 2020,Crawley Town,1-0,1-0,Scunthorpe
Sat Sep 19 2020,Exeter,0-2,0-1,Port Vale
Sat Sep 19 2020,Forest Green,2-2,0-0,Bradford
Sat Sep 19 2020,Grimsby,0-4,0-1,Salford
Sat Sep 19 2020,Harrogate,2-2,2-1,Walsall
Sat Sep 19 2020,Leyton Orient,2-2,0-0,Mansfield
Sat Sep 19 2020,Morecambe,0-5,0-3,Cambridge
Sat Sep 19 2020,Newport County,2-1,1-1,Barrow
Sat Sep 19 2020,Stevenage,3-0,0-0,Oldham
Sat Sep 19 2020,Tranmere,0-3,0-3,Cheltenham
Sat Sep 26 2020,Barrow,1-1,0-1,Colchester
Sat Sep 26 2020,Bolton,0-2,0-0,Newport County
Sat Sep 26 2020,Bradford,2-1,0-1,Stevenage
Sat Sep 26 2020,Cambridge,0-0,0-0,Tranmere
Sat Sep 26 2020,Mansfield,1-2,1-1,Exeter
Sat Sep 26 2020,Oldham,2-3,1-2,Crawley Town
Sat Sep 26 2020,Port Vale,0-0,0-0,Harrogate
Sat Sep 26 2020,Salford,0-0,0-0,Forest Green
Sat Sep 26 2020,Scunthorpe,1-0,1-0,Carlisle
Sat Sep 26 2020,Southend,1-2,1-0,Morecambe
Sat Oct 3 2020,Carlisle,1-0,1-0,Barrow
Sat Oct 3 2020,Colchester,3-3,2-0,Oldham
Sat Oct 3 2020,Crawley Town,1-1,1-0,Southend
Sat Oct 3 2020,Exeter,2-0,2-0,Cambridge
Sat Oct 3 2020,Forest Green,1-1,0-1,Walsall
Sat Oct 3 2020,Harrogate,1-2,0-1,Bolton
Sat Oct 3 2020,Leyton Orient,0-2,0-2,Cheltenham
Sat Oct 3 2020,Morecambe,1-0,0-0,Port Vale
Sat Oct 3 2020,Newport County,2-1,0-0,Mansfield
Sat Oct 3 2020,Stevenage,0-1,0-1,Salford
Sat Oct 3 2020,Tranmere,2-0,1-0,Scunthorpe
Sat Oct 10 2020,Barrow,1-1,1-0,Leyton Orient
Sat Oct 10 2020,Bolton,0-0,0-0,Grimsby
Sat Oct 10 2020,Cambridge,2-1,1-0,Newport County
Sat Oct 10 2020,Cheltenham,2-0,1-0,Crawley Town
Sat Oct 10 2020,Mansfield,0-0,0-0,Stevenage
Sat Oct 10 2020,Oldham,2-3,0-1,Morecambe
Sat Oct 10 2020,Port Vale,0-1,0-0,Carlisle
Sat Oct 10 2020,Salford,2-2,2-0,Tranmere
Sat Oct 10 2020,Scunthorpe,1-4,1-2,Forest Green
Sat Oct 10 2020,Southend,2-2,1-1,Exeter
Sat Oct 10 2020,Walsall,1-1,0-1,Colchester
Mon Oct 12 2020,Bradford,0-1,0-0,Harrogate
Tue Oct 13 2020,Cheltenham,1-3,1-2,Grimsby
Tue Oct 13 2020,Walsall,2-1,1-1,Leyton Orient
Sat Oct 17 2020,Bolton,1-2,1-1,Oldham
Sat Oct 17 2020,Carlisle,3-2,2-1,Colchester
Sat Oct 17 2020,Crawley Town,4-0,0-0,Morecambe
Sat Oct 17 2020,Forest Green,1-0,1-0,Stevenage
Sat Oct 17 2020,Harrogate,1-0,1-0,Barrow
Sat Oct 17 2020,Mansfield,1-3,0-2,Bradford
Sat Oct 17 2020,Newport County,1-0,1-0,Tranmere
Sat Oct 17 2020,Port Vale,1-0,0-0,Salford
Sat Oct 17 2020,Scunthorpe,0-5,0-2,Cambridge
Sat Oct 17 2020,Southend,0-2,0-1,Cheltenham
Sat Oct 17 2020,Walsall,0-0,0-0,Exeter
Sat Oct 17 2020,Leyton Orient,2-3,1-2,Grimsby
Tue Oct 20 2020,Cheltenham,1-0,1-0,Scunthorpe
Tue Oct 20 2020,Morecambe,1-1,1-1,Mansfield
Tue Oct 20 2020,Barrow,3-3,3-2,Bolton
Tue Oct 20 2020,Cambridge,3-1,1-1,Port Vale
Tue Oct 20 2020,Colchester,1-0,1-0,Forest Green
Tue Oct 20 2020,Exeter,2-1,0-1,Crawley Town
Tue Oct 20 2020,Oldham,1-1,0-0,Carlisle
Tue Oct 20 2020,Stevenage,0-1,0-1,Newport County
Tue Oct 20 2020,Tranmere,0-1,0-0,Leyton Orient
Tue Oct 20 2020,Bradford,1-1,0-1,Walsall
Tue Oct 20 2020,Grimsby,1-2,1-2,Harrogate
Tue Oct 20 2020,Salford,3-0,1-0,Southend
Sat Oct 24 2020,Exeter,3-1,2-0,Scunthorpe
Sat Oct 24 2020,Barrow,2-2,1-1,Walsall
Sat Oct 24 2020,Bradford,0-3,0-2,Newport County
Sat Oct 24 2020,Cambridge,1-1,0-0,Bolton
Sat Oct 24 2020,Cheltenham,0-0,0-0,Mansfield
Sat Oct 24 2020,Colchester,2-1,0-0,Harrogate
Sat Oct 24 2020,Grimsby,1-1,1-0,Carlisle
Sat Oct 24 2020,Morecambe,1-2,1-0,Forest Green
Sat Oct 24 2020,Oldham,1-2,0-2,Port Vale
Sat Oct 24 2020,Salford,1-1,0-0,Crawley Town
Sat Oct 24 2020,Stevenage,0-2,0-0,Leyton Orient
Sat Oct 24 2020,Tranmere,2-0,1-0,Southend
Tue Oct 27 2020,Crawley Town,4-0,3-0,Tranmere
Tue Oct 27 2020,Bolton,1-0,1-0,Bradford
Tue Oct 27 2020,Carlisle,3-1,2-0,Morecambe
Tue Oct 27 2020,Forest Green,1-0,1-0,Grimsby
Tue Oct 27 2020,Harrogate,0-0,0-0,Stevenage
Tue Oct 27 2020,Leyton Orient,1-1,1-0,Exeter
Tue Oct 27 2020,Mansfield,2-4,1-2,Barrow
Tue Oct 27 2020,Newport County,2-1,0-0,Colchester
Tue Oct 27 2020,Port Vale,2-1,0-0,Cheltenham
Tue Oct 27 2020,Southend,1-2,0-0,Oldham
Tue Oct 27 2020,Walsall,0-2,0-1,Cambridge
Sat Oct 31 2020,Exeter,1-0,0-0,Carlisle
Sat Oct 31 2020,Barrow,1-0,1-0,Bradford
Sat Oct 31 2020,Cheltenham,2-1,1-0,Forest Green
Sat Oct 31 2020,Crawley Town,2-1,1-1,Cambridge
Sat Oct 31 2020,Leyton Orient,4-0,3-0,Bolton
Sat Oct 31 2020,Mansfield,1-1,1-0,Walsall
Sat Oct 31 2020,Newport County,2-1,1-1,Harrogate
Sat Oct 31 2020,Salford,2-0,1-0,Oldham
Sat Oct 31 2020,Southend,0-2,0-0,Port Vale
Sat Oct 31 2020,Stevenage,0-0,0-0,Grimsby
Sat Oct 31 2020,Tranmere,0-1,0-0,Morecambe
Tue Nov 3 2020,Oldham,2-1,1-1,Cheltenham
Tue Nov 3 2020,Morecambe,2-2,2-1,Exeter
Tue Nov 3 2020,Bolton,1-1,0-0,Mansfield
Tue Nov 3 2020,Bradford,3-0,3-0,Southend
Tue Nov 3 2020,Cambridge,2-1,1-1,Salford
Tue Nov 3 2020,Carlisle,3-2,1-0,Newport County
Tue Nov 3 2020,Colchester,3-1,1-1,Stevenage
Tue Nov 3 2020,Forest Green,2-1,1-1,Leyton Orient
Tue Nov 3 2020,Grimsby,1-0,0-0,Barrow
Tue Nov 3 2020,Harrogate,0-1,0-0,Tranmere
Tue Nov 3 2020,Walsall,1-0,0-0,Crawley Town
Fri Nov 13 2020,Bolton,2-0,1-0,Salford
Sat Nov 14 2020,Bradford,2-2,2-2,Exeter
Sat Nov 14 2020,Cambridge,1-1,0-0,Barrow
Sat Nov 14 2020,Carlisle,1-2,1-2,Cheltenham
Sat Nov 14 2020,Colchester,2-1,1-0,Leyton Orient
Sat Nov 14 2020,Forest Green,1-2,0-2,Mansfield
Sat Nov 14 2020,Harrogate,1-1,0-1,Crawley Town
Sat Nov 14 2020,Morecambe,1-1,0-1,Stevenage
Sat Nov 14 2020,Oldham,0-2,0-0,Scunthorpe
Sat Nov 14 2020,Port Vale,3-4,2-0,Tranmere
Sat Nov 14 2020,Walsall,0-1,0-0,Southend
Tue Nov 17 2020,Port Vale,0-1,0-1,Scunthorpe
Fri Nov 20 2020,Mansfield,1-1,0-0,Colchester
Sat Nov 21 2020,Crawley Town,0-3,0-1,Carlisle
Sat Nov 21 2020,Barrow,2-2,0-0,Forest Green
Sat Nov 21 2020,Cheltenham,3-0,0-0,Walsall
Sat Nov 21 2020,Exeter,1-2,1-2,Oldham
Sat Nov 21 2020,Leyton Orient,3-0,2-0,Harrogate
Sat Nov 21 2020,Newport County,1-0,0-0,Port Vale
Sat Nov 21 2020,Salford,3-0,3-0,Bradford
Sat Nov 21 2020,Scunthorpe,1-1,0-0,Morecambe
Sat Nov 21 2020,Stevenage,1-2,1-2,Bolton
Sat Nov 21 2020,Tranmere,5-0,4-0,Grimsby
Tue Nov 24 2020,Barrow,3-4,1-2,Oldham
Tue Nov 24 2020,Cheltenham,1-1,1-0,Cambridge
Tue Nov 24 2020,Crawley Town,1-2,1-1,Grimsby
Tue Nov 24 2020,Exeter,6-1,1-0,Colchester
Tue Nov 24 2020,Leyton Orient,1-0,0-0,Bradford
Tue Nov 24 2020,Mansfield,0-1,0-1,Harrogate
Tue Nov 24 2020,Newport County,1-1,1-1,Walsall
Tue Nov 24 2020,Salford,2-1,2-0,Morecambe
Tue Nov 24 2020,Scunthorpe,0-1,0-0,Bolton
Tue Nov 24 2020,Southend,0-1,0-0,Forest Green
Tue Nov 24 2020,Stevenage,2-1,1-0,Port Vale
Tue Nov 24 2020,Tranmere,1-0,0-0,Carlisle
Sat Nov 28 2020,Port Vale,2-3,1-2,Leyton Orient
