Date,Team 1,FT,HT,Team 2
Fri Oct 16 2020,Hearts,6-2,4-1,Dundee
Sat Oct 17 2020,Ayr,2-1,2-0,Queen of Sth
Sat Oct 17 2020,Dunfermline,3-1,1-1,Inverness C
Sat Oct 17 2020,Morton,1-0,1-0,Alloa
Sat Oct 17 2020,Raith Rvs,3-0,3-0,Arbroath
Fri Oct 23 2020,Arbroath,0-1,0-0,Hearts
Sat Oct 24 2020,Alloa,1-4,1-1,Dunfermline
Sat Oct 24 2020,Dundee,1-0,1-0,Morton
Sat Oct 24 2020,Inverness C,1-1,0-0,Ayr
Sat Oct 24 2020,Queen of Sth,2-5,1-3,Raith Rvs
Sat Oct 31 2020,Dundee,1-1,1-0,Raith Rvs
Sat Oct 31 2020,Dunfermline,3-2,2-0,Queen of Sth
Sat Oct 31 2020,Inverness C,3-1,0-1,Arbroath
Sat Oct 31 2020,Morton,3-2,0-1,Ayr
Fri Nov 6 2020,Alloa,3-3,1-0,Dundee
Sat Nov 7 2020,Arbroath,1-1,0-1,Queen of Sth
Sat Nov 7 2020,Ayr,0-0,0-0,Dunfermline
Sat Nov 7 2020,Hearts,2-1,0-0,Inverness C
Sat Nov 7 2020,Raith Rvs,5-0,2-0,Morton
Fri Nov 20 2020,Dunfermline,2-1,0-0,Hearts
Sat Nov 21 2020,Arbroath,0-0,0-0,Morton
Sat Nov 21 2020,Ayr,2-0,2-0,Dundee
Sat Nov 21 2020,Inverness C,2-0,1-0,Raith Rvs
Sat Nov 21 2020,Queen of Sth,2-0,1-0,Alloa
Tue Nov 24 2020,Hearts,3-0,3-0,Alloa
Fri Dec 4 2020,Queen of Sth,0-3,0-1,Inverness C
Sat Dec 5 2020,Alloa,0-2,0-1,Ayr
Sat Dec 5 2020,Dundee,1-0,1-0,Arbroath
Sat Dec 5 2020,Morton,0-2,0-1,Hearts
Sat Dec 5 2020,Raith Rvs,2-2,1-0,Dunfermline
Fri Dec 11 2020,Ayr,0-0,0-0,Raith Rvs
Sat Dec 12 2020,Arbroath,0-1,0-0,Alloa
Sat Dec 12 2020,Dunfermline,1-2,0-1,Morton
Sat Dec 12 2020,Hearts,6-1,2-0,Queen of Sth
Sat Dec 12 2020,Inverness C,2-2,0-1,Dundee
Sat Dec 19 2020,Alloa,2-1,0-1,Inverness C
Sat Dec 19 2020,Arbroath,2-1,2-0,Ayr
Sat Dec 19 2020,Dundee,3-3,1-0,Dunfermline
Sat Dec 19 2020,Morton,2-0,1-0,Queen of Sth
Sat Dec 26 2020,Alloa,2-5,0-2,Raith Rvs
Sat Dec 26 2020,Dunfermline,1-0,0-0,Arbroath
Sat Dec 26 2020,Hearts,5-3,1-0,Ayr
Sat Dec 26 2020,Queen of Sth,1-3,0-2,Dundee
Tue Dec 29 2020,Ayr,1-1,1-1,Morton
Tue Dec 29 2020,Inverness C,1-1,0-1,Dunfermline
Tue Dec 29 2020,Dundee,3-1,0-1,Alloa
Tue Dec 29 2020,Hearts,3-1,3-0,Arbroath
Tue Dec 29 2020,Raith Rvs,0-2,0-1,Queen of Sth
Sat Jan 2 2021,Alloa,1-1,0-0,Morton
Sat Jan 2 2021,Queen of Sth,3-2,2-1,Ayr
Sat Jan 2 2021,Dundee,3-1,2-0,Hearts
Fri Jan 15 2021,Morton,0-0,0-0,Dunfermline
Sat Jan 16 2021,Alloa,1-3,0-2,Hearts
Sat Jan 16 2021,Queen of Sth,2-2,0-0,Arbroath
Fri Jan 22 2021,Arbroath,1-1,0-1,Dundee
Sat Jan 23 2021,Dunfermline,0-0,0-0,Ayr
Sat Jan 23 2021,Hearts,2-3,0-1,Raith Rvs
Sat Jan 23 2021,Queen of Sth,2-1,2-0,Morton
