Date,Team 1,FT,HT,Team 2
Fri Sep 18 2020,Famalicao,1-5,0-3,Benfica
Fri Sep 18 2020,Guimaraes,0-1,0-0,Belenenses
Sat Sep 19 2020,Nacional,3-3,2-2,Boavista
Sat Sep 19 2020,Porto,3-1,2-1,Sp Braga
Sun Sep 20 2020,Santa Clara,2-0,0-0,Maritimo
Sun Sep 20 2020,Moreirense,2-0,1-0,Farense
Sun Sep 20 2020,Tondela,1-1,1-0,Rio Ave
Mon Sep 21 2020,Portimonense,1-1,0-1,Pacos Ferreira
Fri Sep 25 2020,Sp Braga,0-1,0-1,Santa Clara
Sat Sep 26 2020,Maritimo,2-1,2-1,Tondela
Sat Sep 26 2020,Benfica,2-0,1-0,Moreirense
Sat Sep 26 2020,Boavista,0-5,0-0,Porto
Sun Sep 27 2020,Farense,0-1,0-0,Nacional
Sun Sep 27 2020,Gil Vicente,1-0,0-0,Portimonense
Sun Sep 27 2020,Pacos Ferreira,0-2,0-1,Sp Lisbon
Sun Sep 27 2020,Rio Ave,0-0,0-0,Guimaraes
Mon Sep 28 2020,Belenenses,1-2,1-0,Famalicao
Fri Oct 2 2020,Moreirense,1-1,0-1,Boavista
Fri Oct 2 2020,Guimaraes,1-0,0-0,Pacos Ferreira
Sat Oct 3 2020,Santa Clara,0-0,0-0,Gil Vicente
Sat Oct 3 2020,Porto,2-3,1-1,Maritimo
Sat Oct 3 2020,Tondela,0-4,0-4,Sp Braga
Sun Oct 4 2020,Nacional,0-0,0-0,Belenenses
Sun Oct 4 2020,Benfica,3-2,1-0,Farense
Sun Oct 4 2020,Famalicao,1-1,1-0,Rio Ave
Sun Oct 4 2020,Portimonense,0-2,0-2,Sp Lisbon
Sat Oct 17 2020,Gil Vicente,1-1,1-0,Tondela
Sat Oct 17 2020,Maritimo,1-2,0-0,Portimonense
Sat Oct 17 2020,Sp Braga,2-1,2-0,Nacional
Sat Oct 17 2020,Sp Lisbon,2-2,1-2,Porto
Sun Oct 18 2020,Belenenses,0-0,0-0,Moreirense
Sun Oct 18 2020,Pacos Ferreira,2-1,1-0,Santa Clara
Sun Oct 18 2020,Farense,3-3,2-0,Famalicao
