Date,Team 1,FT,HT,Team 2
Fri Sep 18 2020,Bayern Munich,8-0,3-0,Schalke 04
Sat Sep 19 2020,Ein Frankfurt,1-1,0-0,Bielefeld
Sat Sep 19 2020,FC Koln,2-3,1-2,Hoffenheim
Sat Sep 19 2020,Stuttgart,2-3,0-2,Freiburg
Sat Sep 19 2020,Union Berlin,1-3,0-1,Augsburg
Sat Sep 19 2020,Werder Bremen,1-4,0-2,Hertha
Sat Sep 19 2020,Dortmund,3-0,1-0,M'gladbach
Sun Sep 20 2020,RB Leipzig,3-1,2-0,Mainz
Sun Sep 20 2020,Wolfsburg,0-0,0-0,Leverkusen
Fri Sep 25 2020,Hertha,1-3,0-2,Ein Frankfurt
Sat Sep 26 2020,Augsburg,2-0,1-0,Dortmund
Sat Sep 26 2020,Bielefeld,1-0,0-0,FC Koln
Sat Sep 26 2020,Leverkusen,1-1,1-1,RB Leipzig
Sat Sep 26 2020,Mainz,1-4,1-1,Stuttgart
Sat Sep 26 2020,M'gladbach,1-1,0-0,Union Berlin
Sat Sep 26 2020,Schalke 04,1-3,0-2,Werder Bremen
Sun Sep 27 2020,Hoffenheim,4-1,2-1,Bayern Munich
Sun Sep 27 2020,Freiburg,1-1,1-1,Wolfsburg
Fri Oct 2 2020,Union Berlin,4-0,1-0,Mainz
Sat Oct 3 2020,Dortmund,4-0,1-0,Freiburg
Sat Oct 3 2020,Ein Frankfurt,2-1,0-1,Hoffenheim
Sat Oct 3 2020,FC Koln,1-3,0-2,M'gladbach
Sat Oct 3 2020,Stuttgart,1-1,0-1,Leverkusen
Sat Oct 3 2020,Werder Bremen,1-0,1-0,Bielefeld
Sat Oct 3 2020,RB Leipzig,4-0,3-0,Schalke 04
Sun Oct 4 2020,Wolfsburg,0-0,0-0,Augsburg
Sun Oct 4 2020,Bayern Munich,4-3,1-0,Hertha
Sat Oct 17 2020,Augsburg,0-2,0-1,RB Leipzig
Sat Oct 17 2020,Freiburg,1-1,1-1,Werder Bremen
Sat Oct 17 2020,Hertha,0-2,0-1,Stuttgart
Sat Oct 17 2020,Hoffenheim,0-1,0-0,Dortmund
Sat Oct 17 2020,Mainz,0-1,0-1,Leverkusen
Sat Oct 17 2020,Bielefeld,1-4,0-3,Bayern Munich
Sat Oct 17 2020,M'gladbach,1-1,0-0,Wolfsburg
Sun Oct 18 2020,FC Koln,1-1,0-1,Ein Frankfurt
Sun Oct 18 2020,Schalke 04,1-1,0-0,Union Berlin
Fri Oct 23 2020,Stuttgart,1-1,1-1,FC Koln
Sat Oct 24 2020,Bayern Munich,5-0,2-0,Ein Frankfurt
Sat Oct 24 2020,Mainz,2-3,2-1,M'gladbach
Sat Oct 24 2020,RB Leipzig,2-1,1-1,Hertha
Sat Oct 24 2020,Union Berlin,1-1,1-1,Freiburg
Sat Oct 24 2020,Dortmund,3-0,0-0,Schalke 04
Sun Oct 25 2020,Wolfsburg,2-1,2-0,Bielefeld
Sun Oct 25 2020,Werder Bremen,1-1,1-1,Hoffenheim
Mon Oct 26 2020,Leverkusen,3-1,1-0,Augsburg
Fri Oct 30 2020,Schalke 04,1-1,1-0,Stuttgart
Sat Oct 31 2020,Augsburg,3-1,1-0,Mainz
Sat Oct 31 2020,Bielefeld,0-2,0-0,Dortmund
Sat Oct 31 2020,Ein Frankfurt,1-1,0-0,Werder Bremen
Sat Oct 31 2020,FC Koln,1-2,0-2,Bayern Munich
Sat Oct 31 2020,M'gladbach,1-0,0-0,RB Leipzig
Sun Nov 1 2020,Freiburg,2-4,1-2,Leverkusen
Sun Nov 1 2020,Hertha,1-1,1-1,Wolfsburg
Mon Nov 2 2020,Hoffenheim,1-3,0-0,Union Berlin
Fri Nov 6 2020,Werder Bremen,1-1,0-0,FC Koln
Sat Nov 7 2020,Augsburg,0-3,0-1,Hertha
Sat Nov 7 2020,Mainz,2-2,2-1,Schalke 04
Sat Nov 7 2020,RB Leipzig,3-0,1-0,Freiburg
Sat Nov 7 2020,Stuttgart,2-2,2-0,Ein Frankfurt
Sat Nov 7 2020,Union Berlin,5-0,3-0,Bielefeld
Sat Nov 7 2020,Dortmund,2-3,1-1,Bayern Munich
Sun Nov 8 2020,Wolfsburg,2-1,2-0,Hoffenheim
Sun Nov 8 2020,Leverkusen,4-3,2-2,M'gladbach
